fight_id,event_id,event_name,date,season,home_team,away_team,home_win,weight_class,card_segment,home_rest_days,away_rest_days,home_b2b,away_b2b
401707681,600048324,UFC Fight Night: Cannonier vs. Borralho,2024-08-24,2024,Dennis Buzukja,Francis Marshall,0,Lightweight,prelims1,147.0,168.0,0,0
401690353,600047774,"Dana White's Contender Series: Season 8, Week 3",2024-08-28,2024,Andrey Pulyaev,Liam Anderson,1,Middleweight,main,168.0,168.0,0,0
401698247,600047774,"Dana White's Contender Series: Season 8, Week 3",2024-08-28,2024,Bogdan Grad,Michael Aswell,1,Featherweight,main,168.0,168.0,0,0
401698248,600047774,"Dana White's Contender Series: Season 8, Week 3",2024-08-28,2024,Marco Tulio,Matthieu Duclos,1,Middleweight,main,364.0,168.0,0,0
401698249,600047774,"Dana White's Contender Series: Season 8, Week 3",2024-08-28,2024,Malcolm Wellmaker,Adam Bramhald,1,Bantamweight,main,168.0,168.0,0,0
401708027,600047774,"Dana White's Contender Series: Season 8, Week 3",2024-08-28,2024,Jack Duffy,Nick Piccininni,0,Flyweight,main,168.0,168.0,0,0
401690354,600047775,"Dana White's Contender Series: Season 8, Week 4",2024-09-04,2024,Seokhyeon Ko,Igor Cavalcanti,1,Welterweight,main,168.0,168.0,0,0
401699791,600047775,"Dana White's Contender Series: Season 8, Week 4",2024-09-04,2024,Will Currie,Djorden Santos,0,Middleweight,main,168.0,168.0,0,0
401699793,600047775,"Dana White's Contender Series: Season 8, Week 4",2024-09-04,2024,Yuneisy Duben,Shannon Clark,1,Women's Flyweight,main,168.0,168.0,0,0
401699794,600047775,"Dana White's Contender Series: Season 8, Week 4",2024-09-04,2024,Gauge Young,Quillan Salkilld,0,Lightweight,main,168.0,168.0,0,0
401711524,600047775,"Dana White's Contender Series: Season 8, Week 4",2024-09-04,2024,Austin Bashi,Dorian Ramos,1,Featherweight,main,168.0,168.0,0,0
401679176,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Gilbert Burns,Sean Brady,0,Welterweight,main,182.0,280.0,0,0
401679178,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Yizha,Gabriel Santos,0,Featherweight,prelims1,168.0,168.0,0,0
401698646,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Rongzhu,Chris Padilla,0,Lightweight,prelims1,168.0,133.0,0,0
401698883,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Jessica Andrade,Natalia Silva,0,Women's Flyweight,main,147.0,217.0,0,0
401698884,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Felipe dos Santos,Andre Lima,0,Flyweight,prelims1,195.0,98.0,0,0
401698886,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Jaqueline Amorim,Vanessa Demopoulos,1,Women's Strawweight,prelims1,175.0,112.0,0,0
401699795,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Trevor Peek,Yanal Ashmouz,0,Lightweight,main,154.0,168.0,0,0
401699798,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Isaac Dulgarian,Brendon Marotte,1,Featherweight,prelims1,175.0,329.0,0,0
401699799,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Andre Petroski,Dylan Budka,1,Middleweight,prelims1,56.0,154.0,0,0
401703442,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Steve Garcia,Kyle Nelson,1,Featherweight,main,49.0,161.0,0,0
401709567,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Zygimantas Ramaska,Nathan Fletcher,0,Featherweight,prelims1,168.0,168.0,0,0
401714506,600046942,UFC Fight Night: Burns vs. Brady,2024-09-07,2024,Matt Schnell,Cody Durden,0,Bantamweight,main,189.0,49.0,0,0
401703288,600047776,"Dana White's Contender Series: Season 8, Week 5",2024-09-11,2024,Taiga Iwasaki,Yousri Belgaroui,0,Middleweight,main,168.0,168.0,0,0
401703289,600047776,"Dana White's Contender Series: Season 8, Week 5",2024-09-11,2024,Josias Musasa,Otari Tanzilovi,1,Bantamweight,main,168.0,168.0,0,0
401703290,600047776,"Dana White's Contender Series: Season 8, Week 5",2024-09-11,2024,Corinne Laframboise,Nicolle Caliari,0,Women's Flyweight,main,168.0,168.0,0,0
401715288,600047776,"Dana White's Contender Series: Season 8, Week 5",2024-09-11,2024,Navajo Stirling,Phil Latu,1,Light Heavyweight,main,168.0,168.0,0,0
401613669,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Sean O'Malley,Merab Dvalishvili,0,Bantamweight,main,189.0,210.0,0,0
401613670,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Irene Aldana,Norma Dumont,0,Women's Bantamweight,prelims1,273.0,161.0,0,0
401698904,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Alexa Grasso,Valentina Shevchenko,0,Women's Flyweight,main,168.0,168.0,0,0
401698905,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Brian Ortega,Diego Lopes,0,Featherweight,main,202.0,77.0,0,0
401698906,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Raul Rosas Jr.,Aoriqileng,1,Bantamweight,prelims1,98.0,343.0,0,0
401698927,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Daniel Zellhuber,Esteban Ribovics,0,Lightweight,main,202.0,126.0,0,0
401698928,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Ronaldo Rodríguez,Ode' Osbourne,1,Flyweight,main,202.0,182.0,0,0
401698929,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Manuel Torres,Ignacio Bahamondes,0,Lightweight,prelims1,202.0,161.0,0,0
401698931,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Yazmin Jauregui,Ketlen Souza,0,Women's Strawweight,prelims1,202.0,140.0,0,0
401715767,600039853,UFC 306 – Riyadh Season Noche UFC: O’Malley vs. Dvalishvili,2024-09-14,2024,Édgar Cháirez,Joshua Van,0,Flyweight,prelims1,202.0,63.0,0,0
401690356,600047777,"Dana White's Contender Series: Season 8, Week 6",2024-09-18,2024,Aaron Tau,Elijah Smith,0,Bantamweight,main,168.0,168.0,0,0
401716183,600047777,"Dana White's Contender Series: Season 8, Week 6",2024-09-18,2024,Tallison Teixeira,Arthur Lopes,1,Heavyweight,main,168.0,168.0,0,0
401716184,600047777,"Dana White's Contender Series: Season 8, Week 6",2024-09-18,2024,Joey Hart,Benjamin Bennett,0,Welterweight,main,168.0,168.0,0,0
401716185,600047777,"Dana White's Contender Series: Season 8, Week 6",2024-09-18,2024,Ateba Gautier,Yura Naito,1,Middleweight,main,168.0,168.0,0,0
401716186,600047777,"Dana White's Contender Series: Season 8, Week 6",2024-09-18,2024,Ahmad Hassanzada,Dylan Mantello,1,Lightweight,main,168.0,364.0,0,0
401690357,600047778,"Dana White's Contender Series: Season 8, Week 7",2024-09-25,2024,Bailey Schoenfelder,Danylo Voievodkin,0,Heavyweight,main,168.0,168.0,0,0
401717097,600047778,"Dana White's Contender Series: Season 8, Week 7",2024-09-25,2024,Daniel Frunza,Vadym Kutsyi,1,Welterweight,main,168.0,168.0,0,0
401717098,600047778,"Dana White's Contender Series: Season 8, Week 7",2024-09-25,2024,Kevin Christian,Francesco Mazzeo,1,Light Heavyweight,main,168.0,168.0,0,0
401717099,600047778,"Dana White's Contender Series: Season 8, Week 7",2024-09-25,2024,Kevin Vallejos,Cam Teague,1,Featherweight,main,168.0,168.0,0,0
401717100,600047778,"Dana White's Contender Series: Season 8, Week 7",2024-09-25,2024,Alexia Thainara,Rose Conceição,1,Women's Strawweight,main,168.0,168.0,0,0
401671402,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Renato Moicano,Benoît Saint Denis,1,Lightweight,main,168.0,203.0,0,0
401671403,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Nassourdine Imavov,Brendan Allen,1,Middleweight,main,112.0,175.0,0,0
401702607,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Ion Cutelaba,Ivan Erslan,1,Light Heavyweight,prelims1,203.0,168.0,0,0
401702609,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,William Gomis,Joanderson Brito,1,Featherweight,main,168.0,147.0,0,0
401702610,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Daniel Barez,Victor Altamirano,1,Flyweight,prelims1,168.0,216.0,0,0
401702611,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Oumar Sy,Da Woon Jung,1,Light Heavyweight,prelims1,133.0,168.0,0,0
401702612,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Ailin Perez,Daria Zhelezniakova,1,Women's Bantamweight,prelims1,119.0,189.0,0,0
401702614,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Farés Ziam,Matt Frevola,1,Lightweight,main,216.0,322.0,0,0
401710008,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Kevin Jousset,Bryan Battle,0,Welterweight,main,293.0,168.0,0,0
401711480,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Bolaji Oki,Chris Duncan,0,Lightweight,prelims1,231.0,216.0,0,0
401717095,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Ludovit Klein,Roosevelt Roberts,1,Lightweight,prelims1,112.0,322.0,0,0
401717096,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Morgan Charrière,Gabriel Miranda,1,Featherweight,main,175.0,168.0,0,0
401717206,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Taylor Lapilus,Vince Morales,1,Bantamweight,prelims1,112.0,168.0,0,0
401720659,600045735,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,2024,Nora Cornolle,Jacqueline Cavalcanti,0,Women's Bantamweight,prelims1,175.0,35.0,0,0
401690358,600047779,"Dana White's Contender Series: Season 8, Week 8",2024-10-02,2024,Alberto Montes,Carlos Calderon,1,Featherweight,main,168.0,168.0,0,0
401718428,600047779,"Dana White's Contender Series: Season 8, Week 8",2024-10-02,2024,Torrez Finney,Abdellah Er-Ramy,1,Middleweight,main,43.0,168.0,0,0
401718429,600047779,"Dana White's Contender Series: Season 8, Week 8",2024-10-02,2024,David Martinez,Xavier Franklin,1,Bantamweight,main,168.0,168.0,0,0
401718430,600047779,"Dana White's Contender Series: Season 8, Week 8",2024-10-02,2024,Diyar Nurgozhay,Bartosz Szewczyk,1,Light Heavyweight,main,168.0,168.0,0,0
401718431,600047779,"Dana White's Contender Series: Season 8, Week 8",2024-10-02,2024,Jacobe Smith,Christien Savoie,1,Welterweight,main,168.0,168.0,0,0
401702667,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Alex Pereira,Khalil Rountree Jr.,1,Light Heavyweight,main,98.0,300.0,0,0
401702669,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Carla Esparza,Tecia Pennington,0,Women's Strawweight,prelims2,168.0,147.0,0,0
401705856,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Raquel Pennington,Julianna Peña,0,Women's Bantamweight,main,259.0,168.0,0,0
401705857,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Ketlen Vieira,Kayla Harrison,0,Women's Bantamweight,main,168.0,175.0,0,0
401705859,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,José Aldo,Mario Bautista,0,Bantamweight,main,154.0,266.0,0,0
401705860,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Roman Dolidze,Kevin Holland,1,Middleweight,main,98.0,126.0,0,0
401705861,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Stephen Thompson,Joaquin Buckley,0,Welterweight,prelims1,294.0,147.0,0,0
401708028,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Marina Rodriguez,Iasmin Lucindo,0,Women's Strawweight,prelims1,175.0,154.0,0,0
401708029,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Cesar Almeida,Ihor Potieria,1,Middleweight,prelims1,126.0,154.0,0,0
401719987,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Austin Hubbard,Alexander Hernandez,0,Lightweight,prelims1,161.0,182.0,0,0
401719988,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Ryan Spann,Ovince Saint Preux,1,Light Heavyweight,prelims2,161.0,203.0,0,0
401719990,600048801,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,2024,Court McGee,Tim Means,1,Welterweight,prelims2,182.0,161.0,0,0
401690359,600047780,"Dana White's Contender Series: Season 8, Week 9",2024-10-09,2024,Islem Masraf,Artem Vakhitov,0,Light Heavyweight,main,168.0,168.0,0,0
401724475,600047780,"Dana White's Contender Series: Season 8, Week 9",2024-10-09,2024,Kody Steele,Chasen Blair,1,Lightweight,main,168.0,168.0,0,0
401724477,600047780,"Dana White's Contender Series: Season 8, Week 9",2024-10-09,2024,Lucas Camacho,Mario Pinto,0,Heavyweight,main,168.0,168.0,0,0
401724479,600047780,"Dana White's Contender Series: Season 8, Week 9",2024-10-09,2024,Vanilto Antunes,Islam Dulatov,0,Welterweight,main,168.0,168.0,0,0
401724481,600047780,"Dana White's Contender Series: Season 8, Week 9",2024-10-09,2024,Sean Gauci,Anthony Drilich,1,Flyweight,main,168.0,168.0,0,0
401706827,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Brandon Royval,Tatsuro Taira,1,Flyweight,main,230.0,119.0,0,0
401710010,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Clayton Carpenter,Lucas Rocha,1,Flyweight,prelims1,168.0,168.0,0,0
401710013,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,CJ Vergara,Ramazan Temirov,0,Flyweight,prelims1,217.0,168.0,0,0
401710014,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Grant Dawson,Rafa Garcia,1,Lightweight,main,133.0,168.0,0,0
401710015,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Themba Gorimbo,Niko Price,1,Welterweight,prelims1,147.0,133.0,0,0
401710016,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Chidi Njokuani,Jared Gooden,1,Welterweight,main,196.0,315.0,0,0
401720660,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Brad Tavares,JunYong Park,0,Middleweight,main,245.0,307.0,0,0
401720661,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Daniel Rodriguez,Alex Morono,1,Welterweight,main,112.0,133.0,0,0
401720663,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Jonathan Pearce,Pat Sabatini,0,Featherweight,prelims1,168.0,336.0,0,0
401720685,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Dan Argueta,Cody Haddon,0,Bantamweight,prelims1,189.0,53.0,0,0
401726569,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Julia Polastri,Cory McKenna,1,Women's Strawweight,prelims1,119.0,210.0,0,0
401728768,600049121,UFC Fight Night: Royval vs. Taira,2024-10-12,2024,Junior Tafa,Sean Sharaf,1,Heavyweight,prelims1,56.0,168.0,0,0
401721187,600047781,"Dana White's Contender Series: Season 8, Week 10",2024-10-16,2024,Mohamed Ado,Jonathan Micallef,0,Welterweight,main,168.0,168.0,0,0
401724486,600047781,"Dana White's Contender Series: Season 8, Week 10",2024-10-16,2024,Antonio Monteiro,Yadier del Valle,0,Featherweight,main,168.0,168.0,0,0
401724507,600047781,"Dana White's Contender Series: Season 8, Week 10",2024-10-16,2024,Julieta Martinez,Leslie Hernandez,1,Women's Strawweight,main,168.0,168.0,0,0
401728707,600047781,"Dana White's Contender Series: Season 8, Week 10",2024-10-16,2024,Nick Klein,Heraldo Souza,1,Middleweight,main,168.0,168.0,0,0
401728887,600047781,"Dana White's Contender Series: Season 8, Week 10",2024-10-16,2024,Luis Gurule,Nick Piccininni,1,Flyweight,main,168.0,49.0,0,0
401706829,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Anthony Hernandez,Michel Pereira,1,Middleweight,main,245.0,168.0,0,0
401709948,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Brad Katona,Jean Matsumoto,0,Bantamweight,prelims1,133.0,196.0,0,0
401711142,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Matheus Nicolau,Asu Almabayev,0,Flyweight,prelims1,175.0,126.0,0,0
401713713,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Darren Elkins,Daniel Pineda,1,Featherweight,main,168.0,84.0,0,0
401713715,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Joselyne Edwards,Tamires Vidal,1,Women's Bantamweight,prelims1,140.0,154.0,0,0
401713716,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Rob Font,Kyler Phillips,1,Bantamweight,main,322.0,224.0,0,0
401713717,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Austen Lane,Robelis Despaigne,1,Heavyweight,prelims1,175.0,161.0,0,0
401713718,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Jessica Penne,Elise Reed,0,Women's Strawweight,prelims1,168.0,168.0,0,0
401713719,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Charles Johnson,Sumudaerji,1,Flyweight,main,98.0,314.0,0,0
401726567,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Melissa Martinez,Alice Ardelean,1,Women's Strawweight,prelims1,168.0,84.0,0,0
401729887,600049122,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,2024,Jake Hadley,Cameron Smotherman,0,Bantamweight,main,84.0,168.0,0,0
401654336,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Ilia Topuria,Max Holloway,1,Featherweight,main,252.0,196.0,0,0
401701287,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Robert Whittaker,Khamzat Chimaev,0,Middleweight,main,126.0,168.0,0,0
401701289,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Magomed Ankalaev,Aleksandar Rakic,1,Light Heavyweight,main,287.0,196.0,0,0
401701573,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Lerone Murphy,Dan Ige,1,Featherweight,main,161.0,119.0,0,0
401701574,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Geoff Neal,Rafael Dos Anjos,1,Welterweight,prelims1,252.0,231.0,0,0
401702547,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Abus Magomedov,Brunno Ferreira,1,Middleweight,prelims1,161.0,140.0,0,0
401710997,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Ibo Aslan,Rafael Cerqueira,1,Light Heavyweight,prelims1,210.0,168.0,0,0
401711588,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Shara Magomedov,Armen Petrosyan,1,Middleweight,main,84.0,259.0,0,0
401711589,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Mateusz Rębecki,Myktybek Orolbai,1,Catch Weight,prelims1,168.0,175.0,0,0
401720687,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Ismail Naurdiev,Bruno Silva,1,Middleweight,prelims1,168.0,98.0,0,0
401720688,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Farid Basharat,Victor Hugo,1,Featherweight,prelims1,287.0,203.0,0,0
401730463,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Rinat Fakhretdinov,Carlos Leal,1,Welterweight,prelims1,126.0,168.0,0,0
401730769,600044733,UFC 308: Topuria vs. Holloway,2024-10-26,2024,Kennedy Nzechukwu,Chris Barnett,1,Heavyweight,prelims1,224.0,168.0,0,0
401703908,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Erin Blanchfield,Rose Namajunas,1,Women's Flyweight,main,217.0,112.0,0,0
401703910,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Marc-Andre Barriault,Dustin Stoltzfus,0,Middleweight,main,126.0,147.0,0,0
401703911,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Ariane Lipski da Silva,Jasmine Jasudavicius,0,Women's Flyweight,main,189.0,112.0,0,0
401703912,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Chad Anheliger,Cody Gibson,0,Bantamweight,prelims1,231.0,105.0,0,0
401703913,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Jamey-Lyn Horth,Ivana Petrovic,1,Women's Flyweight,prelims1,336.0,189.0,0,0
401708031,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Alexandr Romanov,Rodrigo Nascimento,1,Heavyweight,prelims1,154.0,175.0,0,0
401710231,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Caio Machado,Brendson Ribeiro,0,Light Heavyweight,main,189.0,133.0,0,0
401710232,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Serhiy Sidey,Garrett Armfield,1,Bantamweight,prelims1,287.0,140.0,0,0
401710240,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Aiemann Zahabi,Pedro Munhoz,1,Bantamweight,prelims1,245.0,238.0,0,0
401710241,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Mike Malott,Trevin Giles,1,Welterweight,main,287.0,266.0,0,0
401713206,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Brandon Moreno,Amir Albazi,1,Flyweight,main,251.0,168.0,0,0
401718438,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Charles Jourdain,Victor Henry,1,Bantamweight,prelims1,126.0,189.0,0,0
401728745,600048961,UFC Fight Night: Moreno vs. Albazi,2024-11-02,2024,Jack Shore,Youssef Zalal,0,Featherweight,prelims1,182.0,84.0,0,0
401706831,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Neil Magny,Carlos Prates,0,Welterweight,main,77.0,84.0,0,0
401706832,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Mansur Abdul-Malik,Duško Todorović,1,Middleweight,main,88.0,168.0,0,0
401715707,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Luana Pinheiro,Gillian Robertson,0,Women's Strawweight,main,175.0,133.0,0,0
401720692,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Karolina Kowalkiewicz,Denise Gomes,0,Women's Strawweight,prelims1,189.0,154.0,0,0
401720693,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Tresean Gore,Antonio Trocoli,1,Middleweight,prelims1,168.0,140.0,0,0
401725100,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Gerald Meerschaert,Reinier de Ridder,0,Middleweight,main,77.0,168.0,0,0
401729297,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Cody Stamann,Da'Mon Blackshear,0,Bantamweight,prelims1,154.0,119.0,0,0
401729299,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Gaston Bolaños,Cortavious Romious,1,Bantamweight,main,301.0,81.0,0,0
401729300,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Matthew Semelsberger,Charles Radtke,0,Welterweight,prelims1,301.0,154.0,0,0
401729302,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Melissa Mullins,Klaudia Syguła,1,Women's Bantamweight,prelims1,217.0,168.0,0,0
401732787,600049123,UFC Fight Night: Magny vs. Prates,2024-11-09,2024,Elizeu Zaleski dos Santos,Zach Scroggin,1,Welterweight,prelims1,161.0,168.0,0,0
401706833,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Jon Jones,Stipe Miocic,1,Heavyweight,main,168.0,168.0,0,0
401719991,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Charles Oliveira,Michael Chandler,1,Lightweight,main,217.0,168.0,0,0
401719995,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Bo Nickal,Paul Craig,1,Middleweight,main,217.0,196.0,0,0
401720207,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Veronica Hardy,Eduarda Moura,0,Women's Flyweight,prelims2,189.0,161.0,0,0
401720217,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Viviane Araújo,Karine Silva,1,Women's Flyweight,main,287.0,203.0,0,0
401720534,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Jonathan Martinez,Marcus McGhee,0,Bantamweight,prelims1,196.0,308.0,0,0
401724935,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Mickey Gall,Ramiz Brahimaj,0,Welterweight,prelims2,168.0,182.0,0,0
401729127,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Bassil Hafez,Oban Elliott,0,Welterweight,prelims2,168.0,112.0,0,0
401729907,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Jim Miller,Damon Jackson,1,Lightweight,prelims1,217.0,98.0,0,0
401731627,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Mauricio Ruffy,James Llontop,1,Catch Weight,main,196.0,84.0,0,0
401732368,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,Marcin Tybura,Jhonata Diniz,1,Heavyweight,prelims1,98.0,98.0,0,0
401734097,600049124,UFC 309: Jones vs. Miocic,2024-11-16,2024,David Onama,Roberto Romero,1,Lightweight,prelims1,203.0,168.0,0,0
401704611,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Petr Yan,Deiveson Figueiredo,1,Bantamweight,main,259.0,112.0,0,0
401704612,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Kiru Sahota,DongHun Choi,0,Flyweight,prelims1,168.0,168.0,0,0
401708447,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Baergeng Jieleyisi,SuYoung You,0,Bantamweight,prelims1,168.0,168.0,0,0
401708448,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Shi Ming,Feng Xiaocan,1,Women's Strawweight,prelims1,168.0,168.0,0,0
401725145,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Yan Xiaonan,Tabatha Ricci,1,Women's Strawweight,main,224.0,91.0,0,0
401725146,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Volkan Oezdemir,Carlos Ulberg,0,Light Heavyweight,main,154.0,196.0,0,0
401725147,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Song Kenan,Muslim Salikhov,0,Welterweight,main,98.0,133.0,0,0
401725148,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Wang Cong,Gabriella Fernandes,0,Women's Flyweight,main,91.0,161.0,0,0
401725149,600048962,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,2024,Nyamjargal Tumendemberel,Carlos Hernandez,0,Flyweight,prelims1,168.0,147.0,0,0
