date,home_team,away_team,ou_line,over_odds,under_odds,odds_line_type
2025-03-29,Chicago White Sox,Los Angeles Angels,8.0,-115,-105,currentLine_median
2025-03-29,Cincinnati Reds,San Francisco Giants,8.5,-115,-105,currentLine_median
2025-03-29,Houston Astros,New York Mets,8.5,-120,100,currentLine_median
2025-03-29,Los Angeles Dodgers,Detroit Tigers,7.5,-105,-115,currentLine_median
2025-03-29,Miami Marlins,Pittsburgh Pirates,8.5,-116,-103,currentLine_median
2025-03-29,New York Yankees,Milwaukee Brewers,9.0,-110,-110,currentLine_median
2025-03-29,San Diego Padres,Atlanta Braves,8.0,-106,-113,currentLine_median
2025-03-29,Seattle Mariners,Athletics,7.0,-112,-108,currentLine_median
2025-03-29,St. Louis Cardinals,Minnesota Twins,7.5,-115,-105,currentLine_median
2025-03-29,Texas Rangers,Boston Red Sox,9.0,-107,-115,currentLine_median
2025-03-29,Toronto Blue Jays,Baltimore Orioles,8.5,-113,-106,currentLine_median
2025-03-29,Washington Nationals,Philadelphia Phillies,9.0,-106,-113,currentLine_median
2025-03-30,Arizona Diamondbacks,Chicago Cubs,9.0,-113,-115,currentLine_median
2025-03-30,Chicago White Sox,Los Angeles Angels,8.5,-105,-115,currentLine_median
2025-03-30,Cincinnati Reds,San Francisco Giants,8.0,-115,-105,currentLine_median
2025-03-30,Kansas City Royals,Cleveland Guardians,7.0,-115,-105,currentLine_median
2025-03-30,Miami Marlins,Pittsburgh Pirates,7.5,-116,-105,currentLine_median
2025-03-30,New York Yankees,Milwaukee Brewers,8.5,-105,-116,currentLine_median
2025-03-30,San Diego Padres,Atlanta Braves,8.0,-111,-109,currentLine_median
2025-03-30,Seattle Mariners,Athletics,7.5,104,-125,currentLine_median
2025-03-30,Tampa Bay Rays,Colorado Rockies,7.5,-115,-105,currentLine_median
2025-03-30,Washington Nationals,Philadelphia Phillies,9.0,-105,-115,currentLine_median
2025-03-31,Athletics,Chicago Cubs,8.5,-117,-107,currentLine_median
2025-03-31,Baltimore Orioles,Boston Red Sox,9.5,-115,-105,currentLine_median
2025-03-31,Cincinnati Reds,Texas Rangers,8.5,-116,-104,currentLine_median
2025-03-31,Houston Astros,San Francisco Giants,8.0,-106,-114,currentLine_median
2025-03-31,Los Angeles Dodgers,Atlanta Braves,8.0,-103,-118,currentLine_median
2025-03-31,Miami Marlins,New York Mets,8.5,-112,-107,currentLine_median
2025-03-31,Milwaukee Brewers,Kansas City Royals,8.5,-115,-106,currentLine_median
2025-03-31,Philadelphia Phillies,Colorado Rockies,8.5,-123,-103,currentLine_median
2025-03-31,San Diego Padres,Cleveland Guardians,8.0,-105,-115,currentLine_median
2025-03-31,Seattle Mariners,Detroit Tigers,7.0,-115,-105,currentLine_median
2025-03-31,St. Louis Cardinals,Los Angeles Angels,8.0,-105,-115,currentLine_median
2025-03-31,Tampa Bay Rays,Pittsburgh Pirates,8.0,-116,-104,currentLine_median
2025-03-31,Toronto Blue Jays,Washington Nationals,8.5,-115,-105,currentLine_median
2025-04-01,Athletics,Chicago Cubs,8.0,-107,-112,currentLine_median
2025-04-01,Chicago White Sox,Minnesota Twins,7.5,100,-120,currentLine_median
2025-04-01,Cincinnati Reds,Texas Rangers,8.5,-115,-105,currentLine_median
2025-04-01,Houston Astros,San Francisco Giants,8.0,-113,-106,currentLine_median
2025-04-01,Los Angeles Dodgers,Atlanta Braves,7.5,100,-120,currentLine_median
2025-04-01,Miami Marlins,New York Mets,7.5,-115,-105,currentLine_median
2025-04-01,Milwaukee Brewers,Kansas City Royals,8.5,-115,-105,currentLine_median
2025-04-01,New York Yankees,Arizona Diamondbacks,8.5,-105,-115,currentLine_median
2025-04-01,San Diego Padres,Cleveland Guardians,7.5,-105,-117,currentLine_median
2025-04-01,Seattle Mariners,Detroit Tigers,6.5,-123,101,currentLine_median
2025-04-01,St. Louis Cardinals,Los Angeles Angels,8.0,-110,-110,currentLine_median
2025-04-01,Tampa Bay Rays,Pittsburgh Pirates,9.0,-105,-115,currentLine_median
2025-04-01,Toronto Blue Jays,Washington Nationals,8.5,-115,-107,currentLine_median
2025-04-02,Athletics,Chicago Cubs,8.5,-105,-115,currentLine_median
2025-04-02,Baltimore Orioles,Boston Red Sox,7.5,-116,-104,currentLine_median
2025-04-02,Cincinnati Reds,Texas Rangers,8.5,-107,-112,currentLine_median
2025-04-02,Miami Marlins,New York Mets,8.5,-111,-109,currentLine_median
2025-04-02,Milwaukee Brewers,Kansas City Royals,7.5,-115,-105,currentLine_median
2025-04-02,New York Yankees,Arizona Diamondbacks,7.75,-111,-110,currentLine_median
2025-04-02,Philadelphia Phillies,Colorado Rockies,7.0,-117,-105,currentLine_median
2025-04-02,San Diego Padres,Cleveland Guardians,7.5,-115,-110,currentLine_median
2025-04-02,Seattle Mariners,Detroit Tigers,6.5,-105,-115,currentLine_median
2025-04-02,St. Louis Cardinals,Los Angeles Angels,8.5,-115,-105,currentLine_median
2025-04-02,Tampa Bay Rays,Pittsburgh Pirates,7.0,-115,-105,currentLine_median
2025-04-02,Toronto Blue Jays,Washington Nationals,8.5,-108,-117,currentLine_median
2025-04-03,Baltimore Orioles,Boston Red Sox,9.5,-102,-118,currentLine_median
2025-04-03,Milwaukee Brewers,Cincinnati Reds,8.0,-113,-106,currentLine_median
2025-04-03,Minnesota Twins,Houston Astros,7.0,-117,-103,currentLine_median
2025-04-03,New York Yankees,Arizona Diamondbacks,9.5,100,-120,currentLine_median
2025-04-03,Philadelphia Phillies,Colorado Rockies,10.0,-110,-110,currentLine_median
2025-04-04,Atlanta Braves,Miami Marlins,7.5,-117,-104,currentLine_median
2025-04-04,Boston Red Sox,St. Louis Cardinals,9.5,-110,-110,currentLine_median
2025-04-04,Chicago Cubs,San Diego Padres,7.0,-106,-113,currentLine_median
2025-04-04,Colorado Rockies,Athletics,9.25,-111,-110,currentLine_median
2025-04-04,Detroit Tigers,Chicago White Sox,7.0,-119,-102,currentLine_median
2025-04-04,Kansas City Royals,Baltimore Orioles,7.5,-115,-105,currentLine_median
2025-04-04,Los Angeles Angels,Cleveland Guardians,8.0,-105,-115,currentLine_median
2025-04-04,New York Mets,Toronto Blue Jays,7.5,-105,-117,currentLine_median
2025-04-04,Philadelphia Phillies,Los Angeles Dodgers,8.0,-110,-110,currentLine_median
2025-04-04,Pittsburgh Pirates,New York Yankees,7.5,-122,-103,currentLine_median
2025-04-04,San Francisco Giants,Seattle Mariners,8.0,-105,-115,currentLine_median
2025-04-04,Texas Rangers,Tampa Bay Rays,8.5,-110,-110,currentLine_median
2025-04-04,Washington Nationals,Arizona Diamondbacks,8.5,-105,-115,currentLine_median
2025-04-05,Atlanta Braves,Miami Marlins,8.5,-120,100,currentLine_median
2025-04-05,Chicago Cubs,San Diego Padres,6.5,-120,100,currentLine_median
2025-04-05,Colorado Rockies,Athletics,9.5,-103,-116,currentLine_median
2025-04-05,Detroit Tigers,Chicago White Sox,7.5,100,-120,currentLine_median
2025-04-05,Kansas City Royals,Baltimore Orioles,8.0,-105,-114,currentLine_median
2025-04-05,Milwaukee Brewers,Cincinnati Reds,8.0,-115,-105,currentLine_median
2025-04-05,Minnesota Twins,Houston Astros,7.5,-115,-105,currentLine_median
2025-04-05,New York Mets,Toronto Blue Jays,7.5,-113,-106,currentLine_median
2025-04-05,Philadelphia Phillies,Los Angeles Dodgers,8.5,-105,-115,currentLine_median
2025-04-05,Pittsburgh Pirates,New York Yankees,9.5,-112,-108,currentLine_median
2025-04-05,San Francisco Giants,Seattle Mariners,7.5,-105,-115,currentLine_median
2025-04-05,Texas Rangers,Tampa Bay Rays,7.5,-106,-115,currentLine_median
2025-04-05,Washington Nationals,Arizona Diamondbacks,9.0,-115,-105,currentLine_median
2025-04-06,Boston Red Sox,St. Louis Cardinals,9.5,-102,-118,currentLine_median
2025-04-06,Chicago Cubs,San Diego Padres,7.5,100,-120,currentLine_median
2025-04-06,Colorado Rockies,Athletics,11.0,-111,-110,currentLine_median
2025-04-06,Detroit Tigers,Chicago White Sox,7.5,-105,-115,currentLine_median
2025-04-06,Kansas City Royals,Baltimore Orioles,7.5,-103,-122,currentLine_median
2025-04-06,Los Angeles Angels,Cleveland Guardians,9.5,-113,-117,currentLine_median
2025-04-06,Milwaukee Brewers,Cincinnati Reds,8.5,-115,-109,currentLine_median
2025-04-06,Minnesota Twins,Houston Astros,8.5,-110,-110,currentLine_median
2025-04-06,New York Mets,Toronto Blue Jays,7.0,-111,-109,currentLine_median
2025-04-06,Philadelphia Phillies,Los Angeles Dodgers,7.75,-128,102,currentLine_median
2025-04-06,Pittsburgh Pirates,New York Yankees,8.5,-120,-106,currentLine_median
2025-04-06,San Francisco Giants,Seattle Mariners,7.5,101,-122,currentLine_median
2025-04-06,Texas Rangers,Tampa Bay Rays,7.75,-110,-115,currentLine_median
2025-04-06,Washington Nationals,Arizona Diamondbacks,7.5,-115,-105,currentLine_median
2025-04-07,Arizona Diamondbacks,Baltimore Orioles,8.5,-105,-115,currentLine_median
2025-04-07,Athletics,San Diego Padres,8.5,-105,-115,currentLine_median
2025-04-07,Boston Red Sox,Toronto Blue Jays,8.0,-115,-105,currentLine_median
2025-04-07,Detroit Tigers,New York Yankees,8.5,-108,-112,currentLine_median
2025-04-07,Kansas City Royals,Minnesota Twins,8.0,-111,-109,currentLine_median
2025-04-07,New York Mets,Miami Marlins,7.0,-120,100,currentLine_median
2025-04-07,Pittsburgh Pirates,St. Louis Cardinals,8.5,-110,-114,currentLine_median
2025-04-07,San Francisco Giants,Cincinnati Reds,6.5,-120,100,currentLine_median
2025-04-07,Seattle Mariners,Houston Astros,7.0,-115,-105,currentLine_median
2025-04-08,Arizona Diamondbacks,Baltimore Orioles,10.0,-116,-110,currentLine_median
2025-04-08,Athletics,San Diego Padres,8.0,-115,-105,currentLine_median
2025-04-08,Atlanta Braves,Philadelphia Phillies,7.0,-105,-117,currentLine_median
2025-04-08,Boston Red Sox,Toronto Blue Jays,7.75,-122,-111,currentLine_median
2025-04-08,Chicago Cubs,Texas Rangers,8.0,-108,-112,currentLine_median
2025-04-08,Cleveland Guardians,Chicago White Sox,7.5,100,-128,currentLine_median
2025-04-08,Colorado Rockies,Milwaukee Brewers,9.5,-105,-115,currentLine_median
2025-04-08,Detroit Tigers,New York Yankees,7.5,100,-120,currentLine_median
2025-04-08,New York Mets,Miami Marlins,7.0,-115,-105,currentLine_median
2025-04-08,Pittsburgh Pirates,St. Louis Cardinals,6.25,-111,-109,currentLine_median
2025-04-08,San Francisco Giants,Cincinnati Reds,7.5,100,-120,currentLine_median
2025-04-08,Seattle Mariners,Houston Astros,7.0,-112,-114,currentLine_median
2025-04-08,Tampa Bay Rays,Los Angeles Angels,8.5,-109,-111,currentLine_median
2025-04-08,Washington Nationals,Los Angeles Dodgers,8.5,-110,-110,currentLine_median
2025-04-09,Athletics,San Diego Padres,10.0,-110,-110,currentLine_median
2025-04-09,Boston Red Sox,Toronto Blue Jays,8.25,-111,-109,currentLine_median
2025-04-09,Chicago Cubs,Texas Rangers,7.5,-115,-105,currentLine_median
2025-04-09,Cleveland Guardians,Chicago White Sox,7.5,-102,-118,currentLine_median
2025-04-09,Detroit Tigers,New York Yankees,7.0,-105,-115,currentLine_median
2025-04-09,Kansas City Royals,Minnesota Twins,7.5,-116,-104,currentLine_median
2025-04-09,New York Mets,Miami Marlins,7.0,-112,-108,currentLine_median
2025-04-09,San Francisco Giants,Cincinnati Reds,7.5,-116,-105,currentLine_median
2025-04-09,Seattle Mariners,Houston Astros,7.5,100,-120,currentLine_median
2025-04-09,Tampa Bay Rays,Los Angeles Angels,7.75,-109,-111,currentLine_median
2025-04-09,Washington Nationals,Los Angeles Dodgers,9.0,-111,-108,currentLine_median
2025-04-10,Atlanta Braves,Philadelphia Phillies,7.5,-105,-114,currentLine_median
2025-04-10,Boston Red Sox,Toronto Blue Jays,8.0,-115,-105,currentLine_median
2025-04-10,Cleveland Guardians,Chicago White Sox,7.5,100,-120,currentLine_median
2025-04-10,Colorado Rockies,Milwaukee Brewers,10.5,-105,-115,currentLine_median
2025-04-10,Kansas City Royals,Minnesota Twins,8.5,-105,-115,currentLine_median
2025-04-10,Tampa Bay Rays,Los Angeles Angels,8.25,-113,-111,currentLine_median
2025-04-11,Arizona Diamondbacks,Milwaukee Brewers,9.0,-120,100,currentLine_median
2025-04-11,Athletics,New York Mets,9.75,-112,-108,currentLine_median
2025-04-11,Chicago White Sox,Boston Red Sox,7.75,-111,-111,currentLine_median
2025-04-11,Cincinnati Reds,Pittsburgh Pirates,8.0,-111,-109,currentLine_median
2025-04-11,Cleveland Guardians,Kansas City Royals,6.5,-112,-116,currentLine_median
2025-04-11,Houston Astros,Los Angeles Angels,8.5,-120,100,currentLine_median
2025-04-11,Los Angeles Dodgers,Chicago Cubs,8.5,-107,-113,currentLine_median
2025-04-11,Miami Marlins,Washington Nationals,8.0,-115,-105,currentLine_median
2025-04-11,Minnesota Twins,Detroit Tigers,7.75,-109,-110,currentLine_median
2025-04-11,New York Yankees,San Francisco Giants,8.0,-105,-115,currentLine_median
2025-04-11,San Diego Padres,Colorado Rockies,7.5,-105,-115,currentLine_median
2025-04-11,St. Louis Cardinals,Philadelphia Phillies,7.5,-105,-115,currentLine_median
2025-04-11,Tampa Bay Rays,Atlanta Braves,9.0,-115,-105,currentLine_median
2025-04-12,Arizona Diamondbacks,Milwaukee Brewers,9.0,-105,-115,currentLine_median
2025-04-12,Baltimore Orioles,Toronto Blue Jays,8.5,-115,-107,currentLine_median
2025-04-12,Chicago White Sox,Boston Red Sox,7.5,-115,-105,currentLine_median
2025-04-12,Cincinnati Reds,Pittsburgh Pirates,8.0,-115,-105,currentLine_median
2025-04-12,Cleveland Guardians,Kansas City Royals,7.75,-110,-112,currentLine_median
2025-04-12,Houston Astros,Los Angeles Angels,9.0,100,-120,currentLine_median
2025-04-12,Los Angeles Dodgers,Chicago Cubs,9.0,-105,-115,currentLine_median
2025-04-12,Miami Marlins,Washington Nationals,7.5,-115,-105,currentLine_median
2025-04-12,Minnesota Twins,Detroit Tigers,8.5,-109,-111,currentLine_median
2025-04-12,New York Yankees,San Francisco Giants,8.0,-110,-110,currentLine_median
2025-04-12,San Diego Padres,Colorado Rockies,8.0,-111,-109,currentLine_median
2025-04-12,Seattle Mariners,Texas Rangers,7.0,-111,-109,currentLine_median
2025-04-12,St. Louis Cardinals,Philadelphia Phillies,8.0,-110,-110,currentLine_median
2025-04-12,Tampa Bay Rays,Atlanta Braves,8.5,-120,100,currentLine_median
2025-04-13,Arizona Diamondbacks,Milwaukee Brewers,8.0,-116,-109,currentLine_median
2025-04-13,Athletics,New York Mets,8.75,-112,-108,currentLine_median
2025-04-13,Baltimore Orioles,Toronto Blue Jays,8.5,-105,-115,currentLine_median
2025-04-13,Chicago White Sox,Boston Red Sox,7.0,-105,-114,currentLine_median
2025-04-13,Cincinnati Reds,Pittsburgh Pirates,7.5,103,-124,currentLine_median
2025-04-13,Cleveland Guardians,Kansas City Royals,7.0,-111,-108,currentLine_median
2025-04-13,Houston Astros,Los Angeles Angels,8.5,-118,-103,currentLine_median
2025-04-13,Los Angeles Dodgers,Chicago Cubs,9.0,-104,-116,currentLine_median
2025-04-13,Miami Marlins,Washington Nationals,8.0,-112,-107,currentLine_median
2025-04-13,Minnesota Twins,Detroit Tigers,8.5,-106,-113,currentLine_median
2025-04-13,New York Yankees,San Francisco Giants,8.0,-110,-110,currentLine_median
2025-04-13,San Diego Padres,Colorado Rockies,7.0,-115,-105,currentLine_median
2025-04-13,Seattle Mariners,Texas Rangers,6.5,-114,-106,currentLine_median
2025-04-13,St. Louis Cardinals,Philadelphia Phillies,8.0,-111,-109,currentLine_median
2025-04-13,Tampa Bay Rays,Atlanta Braves,8.5,-114,-106,currentLine_median
2025-04-14,Los Angeles Dodgers,Colorado Rockies,8.5,-116,-103,currentLine_median
2025-04-14,Minnesota Twins,New York Mets,8.0,-104,-116,currentLine_median
2025-04-14,New York Yankees,Kansas City Royals,9.0,-107,-116,currentLine_median
2025-04-14,Philadelphia Phillies,San Francisco Giants,9.0,-107,-112,currentLine_median
2025-04-14,St. Louis Cardinals,Houston Astros,7.0,-117,-104,currentLine_median
2025-04-14,Tampa Bay Rays,Boston Red Sox,8.5,-116,-104,currentLine_median
2025-04-14,Toronto Blue Jays,Atlanta Braves,8.5,-117,-105,currentLine_median
2025-04-15,Baltimore Orioles,Cleveland Guardians,9.0,100,-120,currentLine_median
2025-04-15,Chicago White Sox,Athletics,7.75,-112,-119,currentLine_median
2025-04-15,Los Angeles Dodgers,Colorado Rockies,8.5,-105,-115,currentLine_median
2025-04-15,Miami Marlins,Arizona Diamondbacks,9.0,-105,-115,currentLine_median
2025-04-15,Milwaukee Brewers,Detroit Tigers,8.0,-109,-111,currentLine_median
2025-04-15,Minnesota Twins,New York Mets,8.0,-110,-110,currentLine_median
2025-04-15,New York Yankees,Kansas City Royals,8.5,-117,-106,currentLine_median
2025-04-15,Philadelphia Phillies,San Francisco Giants,8.0,-115,-105,currentLine_median
2025-04-15,San Diego Padres,Chicago Cubs,8.5,-107,-116,currentLine_median
2025-04-15,St. Louis Cardinals,Houston Astros,7.5,-104,-116,currentLine_median
2025-04-15,Texas Rangers,Los Angeles Angels,8.75,-120,-105,currentLine_median
2025-04-15,Toronto Blue Jays,Atlanta Braves,7.5,-109,-113,currentLine_median
2025-04-16,Baltimore Orioles,Cleveland Guardians,8.0,-109,-111,currentLine_median
2025-04-16,Chicago White Sox,Athletics,7.5,-111,-109,currentLine_median
2025-04-16,Cincinnati Reds,Seattle Mariners,8.5,-122,100,currentLine_median
2025-04-16,Los Angeles Dodgers,Colorado Rockies,8.5,-120,100,currentLine_median
2025-04-16,Miami Marlins,Arizona Diamondbacks,8.5,-115,-105,currentLine_median
2025-04-16,Milwaukee Brewers,Detroit Tigers,8.0,-112,-107,currentLine_median
2025-04-16,Minnesota Twins,New York Mets,8.0,-115,-105,currentLine_median
2025-04-16,New York Yankees,Kansas City Royals,8.0,-106,-113,currentLine_median
2025-04-16,Philadelphia Phillies,San Francisco Giants,8.0,-110,-110,currentLine_median
2025-04-16,Pittsburgh Pirates,Washington Nationals,8.5,-106,-120,currentLine_median
2025-04-16,San Diego Padres,Chicago Cubs,7.5,-110,-110,currentLine_median
2025-04-16,Tampa Bay Rays,Boston Red Sox,8.75,100,-120,currentLine_median
2025-04-16,Toronto Blue Jays,Atlanta Braves,7.0,-115,-106,currentLine_median
2025-04-17,Baltimore Orioles,Cleveland Guardians,8.0,-111,-109,currentLine_median
2025-04-17,Chicago White Sox,Athletics,8.0,-103,-116,currentLine_median
2025-04-17,Cincinnati Reds,Seattle Mariners,8.5,-122,100,currentLine_median
2025-04-17,Detroit Tigers,Kansas City Royals,7.5,-110,-109,currentLine_median
2025-04-17,Miami Marlins,Arizona Diamondbacks,8.5,-105,-115,currentLine_median
2025-04-17,New York Mets,St. Louis Cardinals,8.0,-102,-120,currentLine_median
2025-04-17,Philadelphia Phillies,San Francisco Giants,7.5,-114,-117,currentLine_median
2025-04-17,Pittsburgh Pirates,Washington Nationals,8.0,-108,-112,currentLine_median
2025-04-17,Tampa Bay Rays,New York Yankees,9.0,-110,-110,currentLine_median
2025-04-17,Texas Rangers,Los Angeles Angels,9.5,100,-120,currentLine_median
2025-04-18,Atlanta Braves,Minnesota Twins,8.0,-114,-105,currentLine_median
2025-04-18,Baltimore Orioles,Cincinnati Reds,9.0,-120,100,currentLine_median
2025-04-18,Boston Red Sox,Chicago White Sox,9.5,100,-120,currentLine_median
2025-04-18,Detroit Tigers,Kansas City Royals,7.5,-110,-110,currentLine_median
2025-04-18,Los Angeles Angels,San Francisco Giants,8.0,-105,-115,currentLine_median
2025-04-18,Milwaukee Brewers,Athletics,8.0,-112,-107,currentLine_median
2025-04-18,New York Mets,St. Louis Cardinals,8.0,-114,-106,currentLine_median
2025-04-18,Philadelphia Phillies,Miami Marlins,8.0,-110,-109,currentLine_median
2025-04-18,Tampa Bay Rays,New York Yankees,8.0,-110,-110,currentLine_median
2025-04-18,Texas Rangers,Los Angeles Dodgers,7.5,100,-120,currentLine_median
2025-04-18,Toronto Blue Jays,Seattle Mariners,8.0,-115,-105,currentLine_median
2025-04-19,Atlanta Braves,Minnesota Twins,7.5,-111,-109,currentLine_median
2025-04-19,Baltimore Orioles,Cincinnati Reds,9.0,-115,-105,currentLine_median
2025-04-19,Boston Red Sox,Chicago White Sox,9.0,-115,-105,currentLine_median
2025-04-19,Chicago Cubs,Arizona Diamondbacks,7.5,-112,-107,currentLine_median
2025-04-19,Colorado Rockies,Washington Nationals,9.0,-125,105,currentLine_median
2025-04-19,Detroit Tigers,Kansas City Royals,8.0,-104,-116,currentLine_median
2025-04-19,Houston Astros,San Diego Padres,7.5,-115,-105,currentLine_median
2025-04-19,Los Angeles Angels,San Francisco Giants,8.5,-124,102,currentLine_median
2025-04-19,Milwaukee Brewers,Athletics,8.5,-117,-103,currentLine_median
2025-04-19,New York Mets,St. Louis Cardinals,9.0,-105,-115,currentLine_median
2025-04-19,Philadelphia Phillies,Miami Marlins,10.5,-109,-111,currentLine_median
2025-04-19,Pittsburgh Pirates,Cleveland Guardians,8.0,-115,-105,currentLine_median
2025-04-19,Tampa Bay Rays,New York Yankees,8.5,-105,-115,currentLine_median
2025-04-19,Texas Rangers,Los Angeles Dodgers,8.5,-105,-116,currentLine_median
2025-04-19,Toronto Blue Jays,Seattle Mariners,7.5,-105,-115,currentLine_median
2025-04-20,Atlanta Braves,Minnesota Twins,7.75,-108,-120,currentLine_median
2025-04-20,Baltimore Orioles,Cincinnati Reds,9.0,-105,-114,currentLine_median
2025-04-20,Boston Red Sox,Chicago White Sox,9.5,-110,-110,currentLine_median
2025-04-20,Chicago Cubs,Arizona Diamondbacks,7.5,100,-120,currentLine_median
2025-04-20,Colorado Rockies,Washington Nationals,8.5,-115,-105,currentLine_median
2025-04-20,Detroit Tigers,Kansas City Royals,7.0,-105,-115,currentLine_median
2025-04-20,Houston Astros,San Diego Padres,7.5,100,-120,currentLine_median
2025-04-20,Los Angeles Angels,San Francisco Giants,9.0,-109,-115,currentLine_median
2025-04-20,Milwaukee Brewers,Athletics,8.5,-109,-111,currentLine_median
2025-04-20,Philadelphia Phillies,Miami Marlins,8.0,-105,-115,currentLine_median
2025-04-20,Pittsburgh Pirates,Cleveland Guardians,8.0,-116,-105,currentLine_median
2025-04-20,Tampa Bay Rays,New York Yankees,8.0,-116,-104,currentLine_median
2025-04-20,Texas Rangers,Los Angeles Dodgers,8.5,-116,-104,currentLine_median
2025-04-20,Toronto Blue Jays,Seattle Mariners,8.5,-116,-105,currentLine_median
2025-04-21,Atlanta Braves,St. Louis Cardinals,8.5,-111,-109,currentLine_median
2025-04-21,Boston Red Sox,Chicago White Sox,9.0,-115,-105,currentLine_median
2025-04-21,Detroit Tigers,San Diego Padres,8.5,-105,-115,currentLine_median
2025-04-21,Houston Astros,Toronto Blue Jays,7.5,-105,-115,currentLine_median
2025-04-21,Miami Marlins,Cincinnati Reds,8.25,-110,-115,currentLine_median
2025-04-21,New York Mets,Philadelphia Phillies,8.0,-105,-115,currentLine_median
2025-04-21,San Francisco Giants,Milwaukee Brewers,8.0,-112,-107,currentLine_median
2025-04-22,Arizona Diamondbacks,Tampa Bay Rays,9.0,-115,-105,currentLine_median
2025-04-22,Athletics,Texas Rangers,10.0,-107,-112,currentLine_median
2025-04-22,Atlanta Braves,St. Louis Cardinals,9.0,-103,-116,currentLine_median
2025-04-22,Chicago Cubs,Los Angeles Dodgers,9.0,-105,-115,currentLine_median
2025-04-22,Cleveland Guardians,New York Yankees,8.5,-104,-116,currentLine_median
2025-04-22,Detroit Tigers,San Diego Padres,7.5,102,-122,currentLine_median
2025-04-22,Houston Astros,Toronto Blue Jays,8.0,-110,-110,currentLine_median
2025-04-22,Kansas City Royals,Colorado Rockies,8.0,-115,-105,currentLine_median
2025-04-22,Los Angeles Angels,Pittsburgh Pirates,8.5,-120,100,currentLine_median
2025-04-22,Minnesota Twins,Chicago White Sox,8.5,-120,-110,currentLine_median
2025-04-22,New York Mets,Philadelphia Phillies,8.0,-104,-116,currentLine_median
2025-04-22,San Francisco Giants,Milwaukee Brewers,8.0,-110,-110,currentLine_median
2025-04-22,Washington Nationals,Baltimore Orioles,9.0,-105,-115,currentLine_median
2025-04-23,Athletics,Texas Rangers,9.5,-104,-116,currentLine_median
2025-04-23,Atlanta Braves,St. Louis Cardinals,9.0,-115,-105,currentLine_median
2025-04-23,Boston Red Sox,Seattle Mariners,9.5,-111,-109,currentLine_median
2025-04-23,Chicago Cubs,Los Angeles Dodgers,9.0,-106,-115,currentLine_median
2025-04-23,Detroit Tigers,San Diego Padres,8.25,-112,-108,currentLine_median
2025-04-23,Houston Astros,Toronto Blue Jays,8.5,-104,-116,currentLine_median
2025-04-23,Los Angeles Angels,Pittsburgh Pirates,9.0,-105,-115,currentLine_median
2025-04-23,Miami Marlins,Cincinnati Reds,8.0,-114,-106,currentLine_median
2025-04-23,Minnesota Twins,Chicago White Sox,8.5,-111,-109,currentLine_median
2025-04-23,San Francisco Giants,Milwaukee Brewers,6.5,-110,-110,currentLine_median
2025-04-23,Washington Nationals,Baltimore Orioles,9.5,-105,-115,currentLine_median
2025-04-24,Arizona Diamondbacks,Tampa Bay Rays,8.5,-107,-112,currentLine_median
2025-04-24,Athletics,Texas Rangers,8.5,-116,-104,currentLine_median
2025-04-24,Boston Red Sox,Seattle Mariners,8.0,-105,-115,currentLine_median
2025-04-24,Kansas City Royals,Colorado Rockies,9.0,-104,-116,currentLine_median
2025-04-24,Los Angeles Angels,Pittsburgh Pirates,9.75,-110,-119,currentLine_median
2025-04-24,San Francisco Giants,Milwaukee Brewers,7.5,-104,-116,currentLine_median
2025-04-24,Washington Nationals,Baltimore Orioles,8.5,-117,-111,currentLine_median
2025-04-25,Arizona Diamondbacks,Atlanta Braves,8.5,-112,-115,currentLine_median
2025-04-25,Athletics,Chicago White Sox,9.5,-105,-115,currentLine_median
2025-04-25,Chicago Cubs,Philadelphia Phillies,8.0,-105,-116,currentLine_median
2025-04-25,Colorado Rockies,Cincinnati Reds,9.5,-103,-116,currentLine_median
2025-04-25,Kansas City Royals,Houston Astros,8.0,-105,-115,currentLine_median
2025-04-25,Los Angeles Dodgers,Pittsburgh Pirates,7.0,100,-120,currentLine_median
2025-04-25,Minnesota Twins,Los Angeles Angels,7.75,-114,-112,currentLine_median
2025-04-25,New York Yankees,Toronto Blue Jays,9.0,-107,-112,currentLine_median
2025-04-25,Seattle Mariners,Miami Marlins,7.5,-103,-116,currentLine_median
2025-04-25,St. Louis Cardinals,Milwaukee Brewers,8.0,-110,-110,currentLine_median
2025-04-26,Arizona Diamondbacks,Atlanta Braves,9.0,-115,-105,currentLine_median
2025-04-26,Athletics,Chicago White Sox,9.0,-116,-103,currentLine_median
2025-04-26,Chicago Cubs,Philadelphia Phillies,7.0,-103,-117,currentLine_median
2025-04-26,Cleveland Guardians,Boston Red Sox,8.5,-112,-112,currentLine_median
2025-04-26,Colorado Rockies,Cincinnati Reds,10.5,-110,-110,currentLine_median
2025-04-26,Detroit Tigers,Baltimore Orioles,9.0,-105,-115,currentLine_median
2025-04-26,Kansas City Royals,Houston Astros,8.0,-115,-110,currentLine_median
2025-04-26,Los Angeles Dodgers,Pittsburgh Pirates,9.0,-102,-118,currentLine_median
2025-04-26,Minnesota Twins,Los Angeles Angels,8.0,-109,-111,currentLine_median
2025-04-26,San Diego Padres,Tampa Bay Rays,6.75,-113,-111,currentLine_median
2025-04-26,San Francisco Giants,Texas Rangers,7.5,-120,-102,currentLine_median
2025-04-26,Seattle Mariners,Miami Marlins,7.5,-115,-106,currentLine_median
